Zambia,Super Division,11865,Mufulira Wanderers
Zambia,Super Division,11870,Nakambala Leopards
Zambia,Super Division,11869,Napsa Stars
Zambia,Super Division,11871,National Assembly
Zambia,Super Division,11867,Nchanga Rangers
Zambia,Super Division,9537,Nkana
Zambia,Super Division,11866,Nkwazi
Zambia,Super Division,7634,Power Dynamos
Zambia,Super Division,9919,Red Arrows
Zambia,Super Division,7632,Zanaco
Zambia,Super Division,7636,Zesco United
